Uri,Nombre_Cancion_o_Album,Artista,Genero_Musical_Seed,Cancion_o_Album_Tipo,Año_Lanzamiento
spotify:track:25jgQBxuUkGDdCG1WGKKN9,House Tour,Sabrina Carpenter,pop,track,2025
spotify:track:0MHStU0muAIEMbwdnebYu2,Takedown,HUNTR/X,pop,track,2025
spotify:track:02sy7FAs8dkDNYsHp4Ul3f,Soda Pop,Saja Boys,pop,track,2025
spotify:track:05od2qm2MTSKCHxy1GBp5W,12 to 12,sombr,pop,track,2025
spotify:track:42VUCXerQ5qTr4Qp6PhKo4,Tears,Sabrina Carpenter,pop,track,2025
spotify:track:2SsY5k7UWFqgye3PUMG3Oq,The Subway,Chappell Roan,pop,track,2025
spotify:track:4SRShYMtFIGgnOU7iBicMH,Nobody’s Son,Sabrina Carpenter,pop,track,2025
spotify:track:73vfMXcXa6iY1E3lpf2fZO,Pussy Palace,Lily Allen,pop,track,2025
spotify:track:1I37Zz2g3hk9eWxaNkj031,Your Idol,Saja Boys,pop,track,2025
spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,Golden,HUNTR/X,pop,track,2025
spotify:track:2yWlGEgEfPot0lv3OAjuG3,Just Keep Watching (From F1® The Movie),Tate McRae,pop,track,2025
spotify:track:7gKxCvTDWwV9wBhdeBbr3l,Nice To Each Other,Olivia Dean,pop,track,2025
spotify:track:2TEQvxxQabwLQMqWMg1qGu,Wi$h Li$t,Taylor Swift,pop,track,2025
spotify:track:0XWCzu4SUFz2jusWBPrDvU,Take A Sexy Picture Of Me,CMAT,pop,track,2025
spotify:track:0je57Uq5eTk1wrPzn9sWbl,When Did You Get Hot?,Sabrina Carpenter,pop,track,2025
spotify:track:7B3BwNecBhKvNwSMOOl7Gk,Fame is a Gun,Addison Rae,pop,track,2025
spotify:track:5ylJtmaWPJ33cW3En7WOu0,Wood,Taylor Swift,pop,track,2025
spotify:track:5sBDrrtLGbV64QJnEqfjer,What It Sounds Like,HUNTR/X,pop,track,2025
spotify:track:5BZsQlgw21vDOAjoqkNgKb,DAISIES,Justin Bieber,pop,track,2025
spotify:track:1XwbJNPOcLuSRTQNR9zz4r,Lady Lady,Olivia Dean,pop,track,2025
spotify:track:2BwO5K8Q7EPAJSGze3AAh9,Manchild,Sabrina Carpenter,pop,track,2025
spotify:track:3BntzKsnLf2pc0dsvE3Zav,Bad Dreams,Teddy Swims,pop,track,2025
spotify:track:1jgTiNob5cVyXeJ3WgX5bL,Elizabeth Taylor,Taylor Swift,pop,track,2025
spotify:track:2ipIPsgrgd0j2beDf4Ki70,Mystical Magical,Benson Boone,pop,track,2025
spotify:track:5eXgqtg3T8Av0m1FUaGHex,The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,pop,track,2025
spotify:track:5UJbgR4XF4y1DvbkxEqe8S,Sports car,Tate McRae,pop,track,2025
spotify:track:62V2ZHslgQV98gH4AuVXnr,Ruin The Friendship,Taylor Swift,pop,track,2025
spotify:album:0WCeEEGjXRIVaMrmoBrjIo,Genre Pop Electro pop Synth pop,Jeannette,pop,album,2025
spotify:album:7KAchNIsHKZIsredJ9l6OC,Popcorn,OmniMatraM,pop,album,2025
spotify:album:2caHWhy5QYA8HxqfqJUQtD,Endless Love,Genre.Zone,pop,album,2025
spotify:album:2Pf1OR3wePK12f14QIVJ6Y,Golden Era Love,Genre.Zone,pop,album,2025
spotify:album:1GpsBciKSMVm1c3uZTLmF7,Give A Compliment,Genre.Zone,pop,album,2025
spotify:album:0g6Aa39MyEnCFfrMIhBJq1,With You,Genre.Zone,pop,album,2025
spotify:album:3wQdaZelue9nPNxcnNRZKe,E T Phones Home,Genre.Zone,pop,album,2025
spotify:album:4DaP3vVhEVV29pCkMyQecm,"Polka Dots, Baby",Genre.Zone,pop,album,2025
spotify:album:5YpXXlCng8qvipCLpOvly1,The Sweet Sorrow Of Tomorrow,Genre.Zone,pop,album,2025
spotify:album:4TbgFeZRBDeQsoKeIlmGSG,Life's Jigsaw,Genre.Zone,pop,album,2025
spotify:album:7xaHE6az1bnDMnn6h1Ef7U,5 Songs in 5 Genres: Pop (POP VERSION),Pietro Girardi,pop,album,2025
spotify:album:3lA08TPpCQdzek7Kpu81Nx,"우리 주 하나님 예수님, 지금 주님이 필요해요! (K-POP)",12genresJesus,pop,album,2025
spotify:album:3nD2akKkUcjUcWESi14rgD,ATSUMORI J-POP AGEUTA AND NAKIUTA ALL GENRE SELECTION,Various Artists,pop,album,2025
spotify:album:2myh5BLl5LPY4VVgZOrjD9,Chekyo Danda Kuhirole (Acoustic Version),Suren Gautam,pop,album,2025
spotify:album:4acO2zwfUJZTEJnKUnQC7N,Jesus We Need You Now (POP),12genresJesus,pop,album,2025
spotify:album:2ShjDAzF0c9eClMo8LQ6B9,HAZIKERU J-POP BEST ALL GENRES COVERS,Various Artists,pop,album,2025
spotify:track:3unY0p45pcQVnABntzlX8B,HORSESHOE,Tate McRae,pop,track,2025
spotify:track:6ZAuQOgLrNQb9s7BXheuTy,Sue me,Audrey Hobert,pop,track,2025
spotify:track:7AxXJXqJOMRqkgZxvG3r6E,TRYING ON SHOES,Tate McRae,pop,track,2025
spotify:track:3A02hWQ2ebOFDWSbAMNnpw,bittersweet,Madison Beer,pop,track,2025
spotify:track:4GOYVxQPaKqen2QcoLtrlc,Stay (If You Wanna Dance),Myles Smith,pop,track,2025
spotify:track:6VXIZWHmdOTHIFhsSkYFgQ,When A Good Man Cries,CMAT,pop,track,2025
spotify:track:1OcV53oesLQw3VTW9I3uD3,Waterfalls (feat. Sam Harper & Bobby Harvey),James Hype,pop,track,2025
spotify:track:1PdUyYYw9sGU0yhLrpeHKt,Never Getting Laid,Sabrina Carpenter,pop,track,2025
spotify:track:1DwscornXpj8fmOmYVlqZt,Stateside + Zara Larsson,PinkPantheress,pop,track,2025
spotify:track:4Q0qVhFQa7j6jRKzo3HDmP,Sapphire,Ed Sheeran,pop,track,2025
spotify:track:4qmFC3Jz5aQ0erlk2OSi2X,Honey,Taylor Swift,pop,track,2025
spotify:track:15yaPgTazHHemSnHYYl8HO,Close Up,Olivia Dean,pop,track,2025
spotify:track:6ghDayhHeBXAP4OOnnrFW9,David,Lorde,pop,track,2025
spotify:track:7hGCCQkdyF1MX6uk339uBS,What Was That,Lorde,pop,track,2025
spotify:track:6KFQdIB3njXBQNcg1xUh9U,One Thing,Lola Young,pop,track,2025
spotify:track:4oVO4fGNRRvEn0CRuFO4qv,La Perla,ROSALÍA,pop,track,2025
spotify:track:1j15Ar0qGDzIR0v3CQv3JL,Gnarly,KATSEYE,pop,track,2025
spotify:track:1rKQjUhF9zFJmuUotr3VkV,"TAKEDOWN (JEONGYEON, JIHYO, CHAEYOUNG)",TWICE,pop,track,2025
spotify:track:5B3GZOZYXNzWpUXQC42hxZ,Sugar Talking,Sabrina Carpenter,pop,track,2025
spotify:track:0b0Dz0Gi86SVdBxYeiQcCP,Busy Woman,Sabrina Carpenter,pop,track,2025
spotify:track:5Y8Rj0s6wuM5DlQdllYiWl,Don't You (Forget About Me),Simple Minds,pop,track,2025
spotify:track:5H1sKFMzDeMtXwND3V6hRY,JUMP,BLACKPINK,pop,track,2025
spotify:track:1WiHuDPI9vNkicCNg9Tkbu,A Couple Minutes (A COLORS SHOW),Olivia Dean,pop,track,2025
spotify:track:21IVPfi81m6ywNgOvqTj1i,Don’t Worry I’ll Make You Worry,Sabrina Carpenter,pop,track,2025
spotify:track:1qyw5wSUkEvH8DtaCdx7Lg,Go Go Juice,Sabrina Carpenter,pop,track,2025
spotify:track:03AhbPoniP5uqqJKYGWgZE,Come Find Me (with Clementine Douglas),MK,pop,track,2025
spotify:track:7DY756WOLyOz2Xnhw4EFiC,São Paulo (feat. Anitta),The Weeknd,pop,track,2025
spotify:track:3EMfeKtNK4q4k3sVjwg5Yy,My Man on Willpower,Sabrina Carpenter,pop,track,2025
spotify:track:62HoDY1Km6lm47haFpUn9c,Eldest Daughter,Taylor Swift,pop,track,2025
spotify:track:29iva9idM6rFCPUlu7Rhxl,YUKON,Justin Bieber,pop,track,2025
spotify:track:2u9S9JJ6hTZS3Vf22HOZKg,NOKIA,Drake,pop,track,2025
spotify:track:15zJeVUmKFnbrxm9dxcxYD,Sorry I'm Here For Someone Else,Benson Boone,pop,track,2025
spotify:track:6wkYQMrFfb0huLB5Qn19Iv,We Almost Broke Up Again Last Night,Sabrina Carpenter,pop,track,2025
spotify:track:0sCvjs8IVBhxXVhg7jQemt,Azizam,Ed Sheeran,pop,track,2025
spotify:track:5DxDLsW6PsLz5gkwC7Mk5S,Free,Rumi,pop,track,2025
spotify:track:3OfqwyE7RrZrtuxCRixfII,It's ok I'm ok,Tate McRae,pop,track,2025
spotify:track:6Q3lFQgpvhA9VApFKLFZtZ,Strategy,TWICE,pop,track,2025
spotify:track:1wsLt0uxVHxUMXfwfI6Gsn,It Isn’t Perfect But It Might Be - from “Bridget Jones: Mad About the Boy” Original Motion Picture Soundtrack,Olivia Dean,pop,track,2025
spotify:track:6ouhsRJ7gExB7LCYjITk4Y,Diet Pepsi,Addison Rae,pop,track,2025
spotify:track:4tVVmShMF2PYdLqcejrsy2,Goodbye,Sabrina Carpenter,pop,track,2025
spotify:track:2T8yuUKl1nhmtaIocqWo4i,Berghain,ROSALÍA,pop,track,2025
spotify:track:6A18pcBX8QZGwI8EkR7aIP,Siren sounds (bonus),Tate McRae,pop,track,2025
spotify:track:1k0JAiH11gHL9dc5dfQjQr,NOT CUTE ANYMORE,ILLIT,pop,track,2025
spotify:track:6V7bxWg4mmuU4ILbYPQJvd,Mr Electric Blue,Benson Boone,pop,track,2025
spotify:track:1fZHgUUmFduHFLlvmiyNJX,The Dress (Dijon Cover) (Live) - Spotify Live Room,Olivia Dean,pop,track,2025
spotify:track:0vYSTV1Lye2Z2zktF6P39C,WHERE IS MY HUSBAND! - Remix,RAYE,pop,track,2025
spotify:track:4YmS7BALpAU0h4EAF4fYuh,SPEED DEMON,Justin Bieber,pop,track,2025
spotify:track:7JKpS5rKsKWeVPZ0ojBqv9,La Yugular,ROSALÍA,pop,track,2025
spotify:track:0t1fdMrn7JOg9DDsT95bxt,we never dated,sombr,pop,track,2025
spotify:track:1IfGOnXoMBkiKC9xljlSfa,Jealous Type,Doja Cat,pop,track,2025
spotify:track:6FdOGTRYvLCJ79d55YtGgZ,Dios Es Un Stalker,ROSALÍA,pop,track,2025
spotify:track:3hETtcSLmNncBjPMLHtVZs,Porcelana,ROSALÍA,pop,track,2025
spotify:track:4vyQ2NdodXhtMGsaaMBqSt,M.I.A,KATSEYE,pop,track,2025
spotify:track:37UCSVSqiPGdR1DijOFyYY,Midnight Sun,Zara Larsson,pop,track,2025
spotify:track:1KuNhOubescxn3xD6WNI7Q,Do It,Stray Kids,pop,track,2025
spotify:track:0fK7ie6XwGxQTIkpFoWkd1,like JENNIE,JENNIE,pop,track,2025
spotify:track:3Dy4xsff7c0fRaTJpA54yd,Gone Gone Gone,David Guetta,pop,track,2025
spotify:track:72qknjLxZXE6iE6h27sIHY,nobody (make me feel),oskar med k,pop,track,2025
spotify:track:4ORvXsPK9AJmDzm36BYcdy,Reliquia,ROSALÍA,pop,track,2025
spotify:track:4WFfPxJv1KRekG6mxn837K,EYES CLOSED (with ZAYN),JISOO,pop,track,2025
spotify:track:6vqyk3mbDBv3npTpctYoka,Camera,Ed Sheeran,pop,track,2025
spotify:track:59hVbgr8rfYkDbHfr8RcGI,IRIS OUT,Kenshi Yonezu,pop,track,2025
spotify:track:2JH26hQtnqWUNnQET8o2N1,Divinize,ROSALÍA,pop,track,2025
spotify:track:4Q9ExJGFgL9Jd9kmYH3nXs,Miss possessive,Tate McRae,pop,track,2025
spotify:track:2LHNTC9QZxsL3nWpt8iaSR,Abracadabra,Lady Gaga,pop,track,2025
spotify:track:1zhvxTuSha22nsUT5Nw8gE,15 Minutes,Sabrina Carpenter,pop,track,2025
spotify:track:3h64Lbm3TXMBSByfnRQyZE,De Madrugá,ROSALÍA,pop,track,2025
spotify:track:4TwEdnSiTPDR1vg1QZ5K8W,Beautiful People,David Guetta,pop,track,2025
spotify:track:7KNmIjcmGJIBrhP2s5Vioe,Born Again (feat. Doja Cat & RAYE),LISA,pop,track,2025
spotify:track:5mfi6cdnfpTTwrYrzrWVb3,Gone Gone Gone (feat. Teddy Swims) - Hypaton Extended Remix,David Guetta,pop,track,2025
spotify:track:2MZeoO5my5Z2opiQHm150R,d£aler,Lola Young,pop,track,2025
spotify:track:3HfKlhohNNTLIv2t9uvmzz,FEAR,NF,pop,track,2025
spotify:track:3EL4YcUAmGkfTKXhS49Y3w,Suzanne,Mark Ronson,pop,track,2025
spotify:track:2N9miXnewVmUrgl6JSK1FI,SPAGHETTI,LE SSERAFIM,pop,track,2025
spotify:track:7CmQjA7j6CxyPBkH3tP95W,Dear god,Tate McRae,pop,track,2025
spotify:track:0hVZnH3f3xmudcfCFLdw1V,Mio Cristo Piange Diamanti,ROSALÍA,pop,track,2025
spotify:track:1dp0MRcrgCxEESP1LrF2yA,"Sexo, Violencia y Llantas",ROSALÍA,pop,track,2025
spotify:track:1TZgdopOZCUxpS5bp1i0Zz,The Art of Loving (Intro),Olivia Dean,pop,track,2025
spotify:track:51TCxtQ1u4Qi655ekjDCZD,Feel It,d4vd,pop,track,2025
spotify:track:0LqbLHWFiy0qTfpk1Q1Ggc,Gameboy,KATSEYE,pop,track,2025
spotify:track:1WmBVbFmLt0w6zPP37TeCG,Illegal,PinkPantheress,pop,track,2025
spotify:track:7aYGCP34Xo6XujY7Ix1DxB,Girl Like Me,PinkPantheress,pop,track,2025
spotify:track:6XcyAXAYKQD7FqCG2F2xOu,Hot & Sexy,Zara Larsson,pop,track,2025
spotify:track:1qwClaxDb5fCrLjXaAmB35,Wi$h Li$t - Settled Down Acoustic Version,Taylor Swift,pop,track,2025
spotify:track:7u7IqryLFAygWFz6bsEB7y,Blue Strips,Jessie Murph,pop,track,2025
spotify:track:62xU1NllqWBCbkZFTXEqzF,CEREMONY,Stray Kids,pop,track,2025
spotify:track:4mUR5Tv0CvJtpmnUtzeIgd,Garden Of Eden,Lady Gaga,pop,track,2025
spotify:track:27xkOIER6uDLKALIelHylZ,Don’t Say You Love Me,Jin,pop,track,2025
spotify:track:4ecdsGz3Hg6TKPwQ0ZOdJz,FaSHioN,CORTIS,pop,track,2025
spotify:track:15nElWknZsgnSIfVihVCQf,DIVINE,Stray Kids,pop,track,2025
spotify:track:4H5DcBcHSt6ReloheY37Yi,A COLD PLAY,The Kid LAROI,pop,track,2025
spotify:track:168GHxsiJyT9tlJN74ZO11,Dopamine,Robyn,pop,track,2025
spotify:track:4E0P1xs3JNmsNr5c5nFTZJ,Back To Me,The Marías,pop,track,2025
spotify:track:3hj8W5q7BI1Uam1rn47a9Q,Skeletons,Ed Sheeran,pop,track,2025
spotify:track:1bE98D49uKNetOyLiaB8tG,Never Walk Alone,BLOND:ISH,pop,track,2025
spotify:track:4ukpy7Q6QmrB7ttNMSAcG2,Memória,ROSALÍA,pop,track,2025
spotify:track:5bKXRRnFPZfKWP1iIzq0FV,Forever Ain't Long Enough,Max McNown,pop,track,2025
spotify:track:2rvd6akG8qEtBNUvQpN7iY,How Bad Do U Want Me,Lady Gaga,pop,track,2025
spotify:track:3598iBWrS4JhJqP5tHlpVK,THIS IS FOR,TWICE,pop,track,2025
spotify:track:1vgourDwo7hFFamSxepvar,Happen To Me,Russell Dickerson,pop,track,2025
spotify:track:2Tf3o75XkU0IS06tYgEuvn,Lust,Marino,pop,track,2025
spotify:track:7iV2AhBH3BIS1AM9CzRWcj,Side To Side,nate band,pop,track,2025
spotify:track:6NiiHhJPTeSaJR2TfDzpPz,IS IT,Tyla,pop,track,2025
spotify:track:7vlkotgJCvYzVrmRqDYNYh,bandaids,Katy Perry,pop,track,2025
spotify:track:2Nh1wIvPLDk4wK356m0nQA,yes baby,Madison Beer,pop,track,2025
spotify:track:10uxlzuPGekUTay2ZpZ4pR,Sauvignon Blanc,ROSALÍA,pop,track,2025
spotify:track:3IogDRfjO5JOOPhDzvppum,WHO I WAS,NF,pop,track,2025
spotify:track:17Vqwvat9EmRmfDvmYqoi0,Give Me Something (for Arknights Endfield),OneRepublic,pop,track,2025
spotify:track:6kSoQfT2Pzg4UfQuQyggXe,LOW ROAD (feat. Avery Anna),Adrien Nunez,pop,track,2025
spotify:track:7GF92haKwJg9WUdnkTxRtr,Magnolias,ROSALÍA,pop,track,2025
spotify:track:1LFM6gtGwcTe8CXX6y1IK2,Mundo Nuevo,ROSALÍA,pop,track,2025
spotify:track:0D57lQnn110jGaup4NguSI,"Sweet Disposition (a moment, a love)",Lost Frequencies,pop,track,2025
spotify:track:6OWWZtNQORY1McaZmOrwhc,GO!,CORTIS,pop,track,2025
spotify:track:6J9VkPveNBXDC7ybLPOrLJ,car,Royel Otis,pop,track,2025
spotify:track:6XMNNNDOnkTXSh567RaGsb,Same Thing,Ely Oaks,pop,track,2025
spotify:track:34ksxaX1hF5d6v73jETP70,SORRY,NF,pop,track,2025
spotify:track:5tVnzVWIKrmmuOPGbXUbT4,Golden - David Guetta REM/X,HUNTR/X,pop,track,2025
spotify:track:6eBYkBuDknRmKLj68hIfWW,"TAKEDOWN (JEONGYEON, JIHYO, CHAEYOUNG) (from the Netflix film KPop Demon Hunters)",TWICE,pop,track,2025
spotify:track:0dTdxwwH6FYsJL0l3TgSe2,cliché,mgk,pop,track,2025
spotify:track:1edcyazKIdKrIuz9cWpXU6,twilight zone,Ariana Grande,pop,track,2025
spotify:track:5VHRiH48pBB008CAkrIBwP,Good News,Shaboozey,pop,track,2025
spotify:track:5XEiB0fnWSZpBhE2t7sumF,bloodonmyhands (feat. Flo Milli),Tate McRae,pop,track,2025
spotify:track:1TmqxQwvEDGYOTm1fPJJbT,Purple lace bra,Tate McRae,pop,track,2025
spotify:track:5AspWMn9KWy9VxeIhZnRcu,Mean Girls,KATSEYE,pop,track,2025
spotify:track:248bSDOWnpNQtANZbpMH0Y,A PERFECT WORLD,The Kid LAROI,pop,track,2025
spotify:track:6T17ZI0glfM2IGLdUwtnLK,JoyRide,CORTIS,pop,track,2025
spotify:track:5cMXjUFvxrppQsmeXoJ2tt,Proving Me Right,Tucker Wetmore,pop,track,2025
spotify:track:3uqgFeHo4Jr1D3gVIHQlD7,BURNING UP,MEOVV,pop,track,2025
spotify:track:1MJyiTlVdSLAjI9aclZ3hL,Scott and Zelda,BIBI,pop,track,2025
spotify:track:07ZkZzMHE6EEbHD50WUrgk,SPAGHETTI (Member ver.),LE SSERAFIM,pop,track,2025
spotify:track:4SjcIkVc4cvFgURD1EHxDM,Eu Me Apaixonei,Vitinho Imperador,pop,track,2025
spotify:track:24GdDBCqLhHEe2cAFvgUrL,Little Miss,GIRLSET,pop,track,2025
spotify:track:4UP9Dn3u8O4p8oH41EXOai,BLEEP,Stray Kids,pop,track,2025
spotify:track:1BeyjPUWYbHcthHjusrejv,Mature,Hilary Duff,pop,track,2025
spotify:track:1oFqKeepmT5S8BCGqJl7Ar,革命道中 - On The Way,AiNA THE END,pop,track,2025
spotify:track:0iCvvemieCyzNOD2xNzjil,Photobook,Stray Kids,pop,track,2025
spotify:track:2lzb0dgTFAfrHfzlZA9Hxw,Rich Man,aespa,pop,track,2025
spotify:track:2vhT1g99dOFuh1EFv1fiGE,CREED,Stray Kids,pop,track,2025
spotify:track:49DTiFx70EuJLV7hDsCo6z,WE GO UP,BABYMONSTER,pop,track,2025
spotify:track:3Z4BxvgOJ8KupcDIV3OV2f,In Your Fantasy,ATEEZ,pop,track,2025
spotify:track:3Q1XHO8wAsa6WJ6urhF1xQ,the acronym (with Destroy Lonely),Ken Carson,pop,track,2025
spotify:track:32SrQzg34vQiYjyzjg3wum,Killin' It Girl (Solo Version),j-hope,pop,track,2025
spotify:track:7FXKNJyVAbN3l72GHePFqu,Holiday,Stray Kids,pop,track,2025
spotify:track:4i0HNuFEH6P6K4UnsY5uUh,Blue Valentine,NMIXX,pop,track,2025
spotify:track:1CSAUEapYQQOD50ardFG0K,Glide,NEIKED,pop,track,2025
spotify:track:20R5YwjmKubeva79prlvJq,Blue Moon,Zara Larsson,pop,track,2025
spotify:track:0AsznzqG4tJ0qnrWBZHrJO,yes,Ken Carson,pop,track,2025
spotify:track:18WbzHfUTnPK1lcDNgMnO0,Cold,Alfie Castley,pop,track,2025
spotify:track:0lOOUAYUITTHYyGWWAqKIr,1&Only,XLOV,pop,track,2025
spotify:track:4oE7MyJhqSD3BaHRpNs8Nl,JANE DOE,Kenshi Yonezu,pop,track,2025
spotify:track:5PCOOngROV9jWsUViSy4Ed,Killin' It Girl (feat. GloRilla),j-hope,pop,track,2025
spotify:track:38pEX03GFZ0PfFDaOrpKOM,Bad Desire (With or Without You),ENHYPEN,pop,track,2025
spotify:track:7A1QLN9c3uKeQdhp05o0jp,Best Day of My Life (BUNT. Version) (feat. Tom Odell),BUNT.,pop,track,2025
spotify:track:65ZihkVQO3KqPj7ZKxmcev,Rockstar,LISA,pop,track,2025
spotify:track:2V45ERWv9xrvV7Udm0a8di,Not At This Party,Dasha,pop,track,2025
spotify:track:3cLXrotzCjYCkN73PewALM,Good Goodbye,HWASA,pop,track,2025
spotify:track:1DpC4L3JjsGRW7y6eTHaMj,Ojos Tristes (with The Marías),Selena Gomez,pop,track,2025
spotify:track:2Hg6JQr80HfDgb8T9s28g1,Let Me Tell You (feat. Daniela of KATSEYE),YEONJUN,pop,track,2025
spotify:track:2jo7RsXd2f4TCA7N3mbMZC,Move On,Kevin Powers,pop,track,2025
spotify:track:1tLZhEZgYZGP0GeopkBjSG,"Talk to Me (feat. Tyla, Nile Rodgers)",Damiano David,pop,track,2025
spotify:track:5SxahezRlC0saXbCALfB7c,End of the World,Miley Cyrus,pop,track,2025
spotify:track:6Wobsw9uZ0D0xkfOjxXSq9,Messy (From F1® The Movie),ROSÉ,pop,track,2025
spotify:track:4kUI0vuDd0Zub4IvxxNreM,Changes,Charlie Puth,pop,track,2025
spotify:track:2TAKt1x0k9AltDJm31GhEu,Bleed (feat. Omar Apollo),Malcolm Todd,pop,track,2025
spotify:track:5FYkRxeoLfVxMqyfNR6TMQ,Pretty Ugly,Zara Larsson,pop,track,2025
spotify:track:4EIFwndJvGpgFjsEbNuYif,ExtraL (feat. Doechii),JENNIE,pop,track,2025
spotify:track:51pREVFJeAJGvhJ1rYCKZH,jellyous,ILLIT,pop,track,2025
spotify:track:1lfO0bqThTLimzHsvk3LrN,OWA OWA,Lil Tecca,pop,track,2025
spotify:track:1kUyOJb3fzUo8r0OCz5SQk,Mantra,JENNIE,pop,track,2025
spotify:track:4p0uVFAXKUISu8yp9gNtWE,Billyeoon Goyangi (Do the Dance),ILLIT,pop,track,2025
spotify:track:5xCiLM4z1C40vHKM9r2xJ1,TUNNEL VISION,ITZY,pop,track,2025
spotify:track:7FyKqLLICVzwBiAUtbVYUW,ONE MORE TIME,ALLDAY PROJECT,pop,track,2025
spotify:track:08WX097zEdZviqKqfp7S1x,GOSTOSIN,Anitta,pop,track,2025
spotify:track:6vP0ERh2C0zRctT53VmFnv,Sede De Você,Anitta,pop,track,2025
spotify:track:6WlARP6h4CDVOcY386wW0W,"Sitaare (From ""Ikkis"")",Arijit Singh,pop,track,2025
spotify:track:2nopDUxom21JoMzFXj9wS0,HANDS UP,MEOVV,pop,track,2025
spotify:track:09JiYC3EAggTwYHNwTIJnb,Fala Quem É,Anitta,pop,track,2025
spotify:track:2oaGtVSJwivQkslaiDXOTr,Hips Don't Lie - Spotify Anniversary Version,Shakira,pop,track,2025
spotify:track:212xtcXoSqbbwFAYd0zvNP,Bar None,Jordan Davis,pop,track,2025
spotify:track:6hsBxoVdj9mg9m4tHlYE5K,MAGIC,Ado,pop,track,2025
spotify:track:5Xnkr4b6swk6BA5IinCIlU,Holy Water,Marshmello,pop,track,2025
spotify:track:1mnMkTvrPi4iTblXaRvOoi,Vagabundo,Gusttavo Lima,pop,track,2025
spotify:track:3EUHRIMFUrG5s8Qm9P93b7,Cheio De Vontade,Anitta,pop,track,2025
spotify:track:5Fhr3wqeieN5WDkAsqL1JJ,MONA LISA,j-hope,pop,track,2025
spotify:track:4qtdab2DABnEokwupCl8lG,Dirty Work,aespa,pop,track,2025
spotify:track:6jYiHr12NVKLzn0X7K8aSK,FOCUS,Hearts2Hearts,pop,track,2025
spotify:track:3ExgWVPWOQts9RVBkqpdic,Boyfriend,Karan Aujla,pop,track,2025
spotify:track:10zywlg5b0gQOC3q1A7ADx,earthquake,JISOO,pop,track,2025
spotify:track:2a8mqTYjErkuGZXvyu4wYV,Camouflage,Milky Chance,pop,track,2025
spotify:track:7jp2VW62Yt2bDOaRas3hR6,PSYCHO,BABYMONSTER,pop,track,2025
spotify:track:3xKxxF4yQ7WBgxCtG9LASw,Só Pra Tu,Anitta,pop,track,2025
spotify:track:7vwFOQvRCg2bTwE7eO9e7l,Do It (Festival Version),Stray Kids,pop,track,2025
spotify:track:34RrPbYsGCbg83h5uZQvk1,Menina Má - Ao Vivo,Anitta,pop,track,2025
spotify:track:3rAcN3CLeSrkhIZN8PHbwb,What You Want,CORTIS,pop,track,2025
spotify:track:2gLUZtZN1gfercLP9guft3,"Desliza (""Ólhinho"" No Corpinho)",Léo Santana,pop,track,2025
spotify:track:0twKMI59EzWH3fKpGZ66qn,Perdeu,Anitta,pop,track,2025
spotify:track:0IXWLMBZeK33mOb044Sxu6,Outside,ENHYPEN,pop,track,2025
spotify:track:1zEDtR1s5RwARukQ28PHvT,NOT ME,ILLIT,pop,track,2025
spotify:track:7s8NIgpeKV2lMsjdX4RBcE,Brincadeira Gostosa,Anitta,pop,track,2025
spotify:track:6laUIsJKwTQMXAAEKnCwES,GALA,XG,pop,track,2025
spotify:track:3lWxNAuw0zh0z07bxx9SUe,"Raabta (From ""Agent Vinod"")",Arijit Singh,pop,track,2025
spotify:track:6xndk83L8mJQ4sKdGfP4ie,SPAGHETTI (English ver.),LE SSERAFIM,pop,track,2025
spotify:track:7shVPqnFqcxECcIn6kJyoF,"Tose Naina (From ""Mickey Virus"")",Arijit Singh,pop,track,2025
spotify:track:0cYohCh24y1aMjJmcS9RBl,For A Reason,Karan Aujla,pop,track,2025
spotify:track:0RJaSzzb7t8kaEb5LzPFJC,margiela,Ken Carson,pop,track,2025
spotify:track:3L9KMc8ImDXgDYKwdqq01V,XOXZ,IVE,pop,track,2025
spotify:track:31C7psknR5LicjpCqtH9aw,Gabriela (with Young Miko) - Young Miko Remix,KATSEYE,pop,track,2025
spotify:track:3JOQqT93lt9TXfhbqAjA7c,In The Dark (with Stray Kids),DJ Snake,pop,track,2025
spotify:track:5UmfBGfRJgjZ8CdhgffabQ,New Woman (feat. ROSALÍA),LISA,pop,track,2025
spotify:track:40UVUuyy5RfpO0awclCttA,FAMOUS,ALLDAY PROJECT,pop,track,2025
spotify:track:3gJAFFELdZyIM8tiwLAikg,Handlebars (feat. Dua Lipa),JENNIE,pop,track,2025
spotify:track:0rx7xu0RmZLpJjKNVZjSVv,Love Hangover (feat. Dominic Fike),JENNIE,pop,track,2025
spotify:track:4w3Uy4n1hfj1mx6ag7bII5,Save My Love (with Ellie Goulding & AVAION),Marshmello,pop,track,2025
spotify:track:2GylVVMD21R4SqgAt8gGC5,Eu Vou na Sua Casa,Felipe Amorim,pop,track,2025
spotify:track:6Oag0XXglYu48Cd8EufeTw,Talk to You,YEONJUN,pop,track,2025
spotify:track:2rOUaQ1TGj7wZdHdn9UgTL,ReawakeR (feat. Felix of Stray Kids),LiSA,pop,track,2025
spotify:track:4LJJxB4a47mreJAfKwbGEM,body,DAYOUNG,pop,track,2025
spotify:track:0hGWmmZuKyd8sO7RCvF6rH,ME+YOU,TWICE,pop,track,2025
